id,age,sex,race,class,degree,region,happy,relig,partyid,childs,marital,vetyears,srcbelt,born,gunlaw_bin,racopen_bin,getahead_bin,colcom_bin,libmslm_bin
2185,67.0,1,1,3.0,1,9,1.0,1.0,3.0,8.0,1.0,2.0,2,1,0,1,1,1,1
2186,34.0,2,1,2.0,1,9,1.0,4.0,5.0,1.0,5.0,0.0,2,1,1,1,0,0,1
2187,27.0,1,1,3.0,1,9,1.0,4.0,4.0,1.0,5.0,0.0,2,1,0,1,0,1,1
2189,32.0,1,1,3.0,3,9,1.0,4.0,1.0,1.0,1.0,0.0,6,1,1,1,1,1,1
2190,32.0,1,3,2.0,1,9,2.0,2.0,7.0,0.0,5.0,0.0,6,1,1,0,0,1,1
2191,24.0,1,3,2.0,2,9,2.0,6.0,3.0,0.0,5.0,0.0,6,1,1,1,0,0,0
2192,27.0,1,1,3.0,3,9,2.0,4.0,3.0,0.0,5.0,0.0,6,1,0,1,1,1,1
2193,55.0,1,1,3.0,1,9,3.0,3.0,2.0,4.0,1.0,0.0,6,1,0,1,1,1,1
2194,37.0,1,1,2.0,3,9,2.0,4.0,1.0,0.0,5.0,0.0,6,1,1,1,1,1,1
2195,70.0,1,1,2.0,1,9,1.0,4.0,0.0,1.0,4.0,0.0,6,1,0,1,0,1,1
2198,63.0,2,1,2.0,1,9,1.0,1.0,5.0,0.0,1.0,0.0,6,1,0,0,1,1,0
2200,21.0,1,3,2.0,1,9,2.0,1.0,3.0,0.0,5.0,0.0,6,1,0,1,0,0,0
2201,61.0,1,1,2.0,3,9,2.0,2.0,4.0,0.0,5.0,0.0,6,1,0,1,0,1,1
2203,65.0,1,1,1.0,1,9,2.0,1.0,3.0,0.0,5.0,0.0,6,1,1,1,1,0,1
2204,49.0,2,1,3.0,1,9,2.0,2.0,2.0,0.0,1.0,0.0,6,1,1,0,0,1,1
2205,65.0,1,1,2.0,1,9,2.0,11.0,3.0,0.0,2.0,0.0,6,1,1,1,0,1,0
2206,32.0,2,1,3.0,3,9,2.0,11.0,4.0,0.0,1.0,0.0,5,1,0,1,0,1,0
2207,54.0,1,1,2.0,1,9,2.0,1.0,6.0,2.0,1.0,0.0,5,1,0,1,0,1,0
2208,71.0,2,1,3.0,4,9,1.0,1.0,7.0,4.0,2.0,0.0,5,1,0,0,0,0,0
2210,88.0,2,1,3.0,0,9,2.0,1.0,0.0,5.0,1.0,0.0,5,1,1,1,0,0,0
2211,76.0,1,1,1.0,1,9,3.0,2.0,2.0,3.0,2.0,2.0,5,1,1,1,0,0,1
2213,26.0,2,1,3.0,0,9,2.0,2.0,5.0,2.0,1.0,0.0,5,1,1,1,0,0,0
2216,53.0,1,1,1.0,1,8,2.0,4.0,3.0,4.0,1.0,0.0,4,1,0,0,0,1,1
2218,25.0,2,1,2.0,1,8,2.0,1.0,5.0,1.0,1.0,0.0,4,1,1,1,0,1,0
2219,53.0,2,1,1.0,4,8,1.0,11.0,6.0,2.0,1.0,0.0,4,1,0,0,1,1,1
2221,56.0,2,1,2.0,1,8,1.0,1.0,5.0,2.0,1.0,0.0,4,1,1,1,0,0,1
2223,30.0,1,2,2.0,2,8,1.0,4.0,3.0,0.0,1.0,2.0,4,2,1,1,0,1,0
2224,47.0,2,1,2.0,1,8,2.0,4.0,2.0,5.0,1.0,0.0,4,1,1,1,0,1,1
2227,32.0,2,1,3.0,1,8,2.0,1.0,4.0,0.0,3.0,3.0,4,1,0,1,0,1,1
2228,42.0,2,1,3.0,4,8,1.0,4.0,1.0,2.0,1.0,0.0,5,1,1,1,0,1,1
2229,29.0,2,1,3.0,2,8,1.0,1.0,5.0,1.0,1.0,3.0,5,1,0,1,0,1,1
2230,26.0,1,1,2.0,1,8,3.0,1.0,2.0,2.0,1.0,1.0,5,1,1,0,0,1,0
2232,28.0,1,1,2.0,1,8,1.0,1.0,6.0,2.0,1.0,3.0,5,1,0,1,0,1,0
2233,41.0,2,1,3.0,2,8,2.0,1.0,6.0,1.0,5.0,3.0,5,1,1,1,0,0,0
2234,36.0,2,1,2.0,1,8,2.0,4.0,2.0,3.0,1.0,0.0,5,1,0,1,0,0,0
2235,48.0,1,2,3.0,3,8,1.0,1.0,0.0,3.0,1.0,0.0,5,1,1,1,1,1,0
2238,61.0,2,1,2.0,1,8,2.0,2.0,3.0,2.0,3.0,2.0,4,1,1,1,0,0,1
2239,40.0,1,1,3.0,1,8,2.0,11.0,3.0,3.0,1.0,3.0,4,1,0,1,0,1,1
2240,24.0,2,1,2.0,1,8,2.0,4.0,0.0,0.0,1.0,0.0,4,1,1,0,0,1,1
2241,21.0,1,2,3.0,0,8,2.0,1.0,1.0,0.0,5.0,0.0,4,1,0,1,1,0,0
2243,47.0,1,1,2.0,2,8,3.0,2.0,4.0,1.0,5.0,0.0,4,2,0,1,1,1,1
2244,31.0,2,1,1.0,1,8,2.0,4.0,5.0,0.0,1.0,0.0,4,1,1,0,0,0,1
2245,44.0,1,1,2.0,1,8,2.0,4.0,4.0,3.0,1.0,2.0,6,1,0,0,1,0,1
2246,27.0,1,1,2.0,3,8,1.0,11.0,4.0,0.0,1.0,2.0,6,1,0,0,0,0,0
2248,42.0,2,1,2.0,1,8,3.0,6.0,2.0,3.0,1.0,0.0,6,1,1,0,1,0,1
2250,66.0,1,1,3.0,4,8,1.0,4.0,4.0,0.0,1.0,0.0,6,1,0,0,0,1,1
2251,47.0,2,1,3.0,1,8,2.0,1.0,3.0,2.0,1.0,0.0,6,1,1,1,1,1,1
2252,49.0,2,1,2.0,0,7,2.0,1.0,3.0,2.0,1.0,0.0,6,1,0,1,0,1,1
2253,52.0,1,1,2.0,0,7,2.0,11.0,1.0,2.0,1.0,0.0,6,1,1,1,0,0,0
2254,79.0,1,1,3.0,1,7,1.0,1.0,5.0,2.0,2.0,2.0,6,1,0,0,0,0,0
2255,64.0,2,1,2.0,2,7,2.0,1.0,4.0,2.0,1.0,0.0,6,1,0,0,1,1,0
2256,42.0,2,1,3.0,0,7,2.0,2.0,3.0,4.0,1.0,0.0,6,1,1,1,0,0,0
2257,58.0,1,1,2.0,1,7,2.0,1.0,3.0,0.0,1.0,2.0,6,1,0,1,0,1,0
2258,59.0,1,1,2.0,1,7,2.0,1.0,4.0,3.0,1.0,0.0,6,1,0,1,0,0,0
2259,55.0,2,1,2.0,1,7,1.0,1.0,3.0,7.0,1.0,0.0,6,1,0,1,0,0,0
2260,35.0,2,1,2.0,0,7,2.0,1.0,2.0,5.0,3.0,0.0,6,1,0,1,0,0,0
2263,25.0,1,1,1.0,1,7,3.0,2.0,5.0,0.0,5.0,0.0,4,1,0,1,0,1,1
2264,58.0,1,1,2.0,0,7,3.0,2.0,1.0,3.0,1.0,0.0,4,2,1,1,0,1,0
2266,48.0,1,1,3.0,3,7,2.0,11.0,5.0,3.0,1.0,0.0,4,1,1,1,0,1,1
2267,64.0,1,1,4.0,3,7,2.0,1.0,3.0,2.0,1.0,0.0,4,1,1,1,1,1,0
2269,38.0,1,1,3.0,3,7,1.0,1.0,4.0,2.0,1.0,0.0,4,1,1,1,0,1,1
2272,41.0,2,1,2.0,2,7,2.0,1.0,6.0,3.0,1.0,0.0,4,1,1,1,0,1,0
2273,70.0,2,1,3.0,4,7,1.0,1.0,4.0,1.0,3.0,0.0,4,1,0,1,0,1,1
2275,62.0,1,1,2.0,1,7,2.0,1.0,5.0,4.0,3.0,2.0,5,1,0,0,0,0,0
2276,62.0,1,1,3.0,3,7,1.0,4.0,0.0,2.0,1.0,3.0,5,1,0,0,0,1,1
2277,63.0,1,1,2.0,0,7,1.0,2.0,0.0,5.0,1.0,0.0,5,2,1,0,1,1,1
2280,50.0,2,2,2.0,1,7,1.0,1.0,5.0,1.0,2.0,0.0,6,1,0,0,0,1,0
2281,30.0,1,1,3.0,1,7,1.0,1.0,5.0,2.0,1.0,0.0,6,1,0,1,0,0,0
2283,60.0,2,1,3.0,1,7,2.0,1.0,4.0,2.0,1.0,0.0,6,1,0,0,1,1,1
2284,29.0,2,1,3.0,1,7,1.0,1.0,0.0,3.0,1.0,0.0,6,1,1,0,0,1,1
2286,47.0,2,2,2.0,1,7,2.0,1.0,0.0,3.0,1.0,0.0,6,1,0,1,0,0,0
2287,51.0,1,1,2.0,1,7,1.0,1.0,6.0,5.0,1.0,0.0,6,1,0,0,0,0,0
2290,26.0,2,1,2.0,1,7,2.0,2.0,3.0,3.0,4.0,0.0,6,1,0,1,1,1,1
2292,58.0,1,1,1.0,1,7,3.0,11.0,6.0,2.0,3.0,0.0,6,1,1,0,0,0,0
2293,62.0,1,1,3.0,4,7,3.0,1.0,7.0,2.0,3.0,2.0,6,1,0,1,0,1,1
2295,48.0,2,1,2.0,2,7,2.0,1.0,3.0,4.0,1.0,0.0,6,1,1,0,0,0,1
2296,33.0,2,1,3.0,2,7,2.0,11.0,5.0,0.0,1.0,0.0,6,1,1,0,0,1,0
2298,62.0,1,1,2.0,4,7,2.0,1.0,4.0,3.0,1.0,0.0,6,1,0,1,0,0,0
2303,49.0,2,1,1.0,3,7,2.0,1.0,0.0,2.0,2.0,0.0,6,1,0,1,0,1,0
2304,76.0,1,1,3.0,4,7,1.0,2.0,6.0,3.0,1.0,1.0,6,1,0,1,0,0,0
2305,70.0,2,1,1.0,1,7,2.0,1.0,1.0,2.0,1.0,0.0,6,1,0,1,0,0,0
2306,53.0,2,1,2.0,0,7,1.0,1.0,3.0,3.0,1.0,0.0,6,1,1,1,0,1,1
2308,59.0,2,1,2.0,1,7,1.0,4.0,0.0,0.0,1.0,0.0,6,1,1,1,1,0,1
2309,73.0,1,1,2.0,1,7,2.0,1.0,2.0,4.0,1.0,0.0,6,1,0,1,1,1,1
2310,78.0,2,1,2.0,1,7,1.0,1.0,0.0,2.0,1.0,0.0,6,1,1,1,0,0,1
2312,41.0,2,1,2.0,3,7,2.0,4.0,0.0,3.0,3.0,0.0,6,1,0,1,1,1,1
2313,62.0,1,1,2.0,1,7,1.0,1.0,5.0,2.0,1.0,0.0,6,1,0,1,0,0,0
2317,22.0,1,1,3.0,1,4,1.0,4.0,7.0,0.0,1.0,2.0,5,1,1,1,0,1,1
2318,33.0,1,2,3.0,1,4,2.0,11.0,5.0,0.0,5.0,3.0,5,1,1,0,0,0,1
2319,27.0,1,1,1.0,3,4,2.0,4.0,1.0,0.0,5.0,0.0,5,1,1,0,0,1,0
2321,62.0,1,1,2.0,3,4,2.0,1.0,4.0,0.0,5.0,0.0,5,1,1,0,0,1,1
2322,28.0,1,2,3.0,1,4,2.0,1.0,1.0,2.0,5.0,3.0,5,1,1,0,1,1,1
2323,75.0,1,1,1.0,0,4,2.0,1.0,1.0,4.0,1.0,0.0,5,1,0,0,0,0,0
2324,43.0,2,1,2.0,0,4,2.0,2.0,5.0,5.0,1.0,0.0,5,1,0,1,0,0,1
2325,31.0,1,1,2.0,2,4,3.0,1.0,4.0,1.0,1.0,0.0,5,1,0,0,1,1,1
2326,32.0,1,2,2.0,3,4,2.0,1.0,1.0,0.0,5.0,3.0,5,1,1,0,0,1,1
2327,23.0,1,1,2.0,1,4,2.0,1.0,5.0,0.0,5.0,0.0,5,1,0,0,0,0,1
2328,25.0,2,1,2.0,1,4,1.0,1.0,7.0,2.0,1.0,0.0,5,1,0,0,0,1,0
2330,34.0,2,1,2.0,1,4,1.0,2.0,5.0,3.0,1.0,3.0,5,1,1,1,1,1,0
2332,70.0,1,1,1.0,2,4,3.0,1.0,3.0,3.0,1.0,3.0,5,1,0,1,1,1,1
2334,63.0,2,1,3.0,1,4,2.0,1.0,6.0,1.0,3.0,0.0,5,1,0,0,0,1,1
2335,59.0,2,1,1.0,0,4,2.0,1.0,5.0,4.0,1.0,0.0,5,1,1,1,0,1,1
2336,58.0,1,1,2.0,1,4,1.0,1.0,4.0,2.0,1.0,0.0,5,1,0,0,0,1,1
2337,30.0,2,2,2.0,2,4,3.0,11.0,5.0,2.0,3.0,1.0,5,1,0,1,1,1,1
2339,27.0,1,1,2.0,1,4,2.0,4.0,0.0,0.0,5.0,0.0,5,1,1,1,0,1,0
2340,43.0,1,1,3.0,4,4,2.0,4.0,6.0,3.0,1.0,0.0,5,2,0,1,0,1,0
2341,31.0,1,1,3.0,1,4,2.0,2.0,6.0,0.0,5.0,3.0,5,1,0,0,1,1,1
2342,44.0,2,2,3.0,2,4,1.0,11.0,1.0,3.0,1.0,0.0,5,1,1,1,1,1,0
2343,26.0,2,1,3.0,3,4,2.0,1.0,5.0,0.0,1.0,0.0,5,1,1,0,1,1,0
2344,24.0,2,1,2.0,1,4,2.0,1.0,4.0,2.0,3.0,2.0,5,1,0,1,0,0,0
2345,38.0,1,1,2.0,1,4,2.0,2.0,2.0,6.0,1.0,3.0,5,1,1,1,0,0,0
2346,38.0,2,3,1.0,0,4,2.0,4.0,3.0,2.0,1.0,0.0,5,1,1,1,0,0,1
2347,51.0,2,2,2.0,1,4,1.0,6.0,2.0,2.0,1.0,0.0,5,1,1,1,0,0,0
2348,44.0,1,2,2.0,2,4,2.0,1.0,1.0,3.0,2.0,3.0,5,1,1,1,0,1,0
2349,67.0,2,1,3.0,0,4,1.0,2.0,3.0,0.0,2.0,0.0,6,1,1,1,0,0,0
2352,20.0,2,3,2.0,1,4,1.0,4.0,3.0,1.0,5.0,0.0,6,1,1,1,0,1,0
2353,19.0,2,1,2.0,1,4,2.0,4.0,2.0,0.0,5.0,0.0,6,1,1,1,0,1,1
2354,45.0,2,1,1.0,0,4,3.0,1.0,3.0,4.0,5.0,0.0,6,1,1,1,0,1,1
2355,74.0,2,1,1.0,1,4,2.0,1.0,,6.0,2.0,0.0,6,1,1,0,1,0,0
2356,31.0,2,1,2.0,1,4,2.0,1.0,2.0,5.0,1.0,3.0,6,1,0,1,0,1,1
2357,54.0,2,3,2.0,1,4,2.0,2.0,1.0,5.0,3.0,0.0,6,1,1,1,0,0,0
2358,82.0,1,1,4.0,3,4,1.0,2.0,5.0,6.0,1.0,2.0,6,1,0,1,1,1,0
2360,50.0,2,3,2.0,1,4,2.0,2.0,2.0,2.0,3.0,0.0,6,2,1,0,0,0,0
2361,21.0,2,3,3.0,1,4,2.0,4.0,3.0,3.0,5.0,0.0,6,1,1,1,1,0,0
2363,42.0,2,3,2.0,3,4,2.0,1.0,3.0,2.0,3.0,0.0,6,1,0,0,1,1,1
2364,83.0,2,1,3.0,1,4,3.0,1.0,6.0,2.0,2.0,0.0,6,1,1,0,0,0,0
2365,86.0,2,1,2.0,1,4,1.0,1.0,6.0,3.0,2.0,0.0,6,1,0,1,0,0,0
2366,60.0,1,1,3.0,1,4,1.0,2.0,3.0,3.0,1.0,0.0,6,1,1,0,1,0,1
2370,48.0,1,1,2.0,1,4,2.0,2.0,7.0,2.0,3.0,0.0,6,1,0,0,0,0,0
2371,76.0,1,1,3.0,3,3,2.0,1.0,6.0,3.0,2.0,0.0,5,1,0,0,0,0,0
2373,64.0,2,1,2.0,1,3,2.0,4.0,2.0,3.0,3.0,0.0,5,1,1,1,0,1,0
2374,32.0,1,1,2.0,1,3,2.0,1.0,4.0,0.0,1.0,0.0,5,1,0,0,0,1,0
2376,47.0,2,1,2.0,1,3,1.0,1.0,4.0,5.0,1.0,2.0,5,2,0,0,0,1,1
2377,34.0,2,3,1.0,0,3,2.0,4.0,1.0,2.0,5.0,0.0,5,1,0,1,0,0,0
2380,52.0,2,1,3.0,1,3,2.0,11.0,1.0,4.0,1.0,0.0,5,1,1,1,1,1,0
2381,79.0,2,1,3.0,3,3,3.0,1.0,6.0,3.0,2.0,0.0,5,1,1,0,1,1,1
2382,24.0,1,3,1.0,1,3,1.0,1.0,2.0,0.0,5.0,0.0,5,1,1,1,0,1,0
2383,24.0,2,1,2.0,3,4,2.0,2.0,1.0,0.0,5.0,0.0,5,1,1,1,0,0,1
2384,23.0,2,1,2.0,1,3,1.0,4.0,0.0,0.0,5.0,0.0,5,1,1,1,1,1,1
2385,26.0,2,1,2.0,1,3,2.0,1.0,2.0,2.0,5.0,0.0,5,1,1,1,0,1,1
2386,30.0,2,1,2.0,1,3,2.0,1.0,1.0,1.0,5.0,0.0,5,1,1,1,0,1,1
2387,28.0,1,1,2.0,1,3,2.0,1.0,2.0,0.0,5.0,0.0,5,1,0,1,1,1,0
2390,38.0,2,1,2.0,3,3,2.0,4.0,3.0,2.0,5.0,0.0,5,1,0,1,0,0,0
2391,27.0,2,1,3.0,1,3,1.0,4.0,1.0,1.0,5.0,0.0,5,1,0,1,0,1,1
2392,54.0,2,1,2.0,3,3,2.0,2.0,6.0,2.0,1.0,0.0,5,1,0,0,0,1,1
2394,38.0,2,1,2.0,1,3,1.0,1.0,6.0,1.0,1.0,0.0,5,1,1,1,0,0,0
2397,49.0,1,1,3.0,1,3,2.0,4.0,0.0,0.0,5.0,0.0,5,1,1,1,0,1,0
2398,28.0,1,1,2.0,1,3,2.0,4.0,2.0,1.0,5.0,0.0,5,1,0,0,1,0,0
2399,40.0,2,1,3.0,2,3,1.0,2.0,1.0,2.0,1.0,0.0,5,1,1,1,0,1,0
2400,20.0,1,1,2.0,1,3,2.0,1.0,4.0,0.0,3.0,1.0,5,1,0,0,0,1,1
2401,35.0,1,1,2.0,1,3,2.0,1.0,1.0,0.0,5.0,0.0,5,1,0,1,0,0,0
2405,38.0,1,1,3.0,4,3,1.0,4.0,1.0,1.0,1.0,0.0,5,1,1,1,0,1,1
2406,47.0,2,1,3.0,1,3,2.0,1.0,1.0,0.0,5.0,0.0,5,1,1,0,0,1,0
2407,55.0,1,1,3.0,3,3,1.0,1.0,5.0,3.0,1.0,0.0,5,1,1,1,0,1,0
2409,69.0,2,1,3.0,1,3,1.0,2.0,1.0,4.0,2.0,0.0,5,1,1,0,1,1,0
2411,39.0,2,1,2.0,3,3,2.0,4.0,3.0,4.0,1.0,0.0,5,1,0,0,0,1,1
2413,58.0,2,1,2.0,2,3,1.0,,,2.0,1.0,0.0,5,1,1,1,0,1,1
2414,64.0,1,1,2.0,1,3,2.0,1.0,6.0,3.0,1.0,3.0,5,1,1,0,0,0,1
2415,58.0,1,1,3.0,3,3,2.0,2.0,2.0,4.0,1.0,0.0,5,1,1,1,1,1,1
2416,26.0,1,1,3.0,1,3,1.0,1.0,1.0,0.0,1.0,0.0,5,1,1,1,0,1,1
2417,51.0,1,1,3.0,2,5,1.0,1.0,6.0,2.0,1.0,0.0,6,1,0,1,0,1,1
2418,51.0,2,1,3.0,1,5,2.0,1.0,5.0,1.0,1.0,0.0,6,1,1,1,1,1,1
2419,57.0,2,1,3.0,0,5,3.0,1.0,0.0,2.0,3.0,0.0,6,1,1,1,0,1,0
2420,31.0,2,1,2.0,1,5,2.0,4.0,6.0,2.0,5.0,0.0,6,1,1,0,0,0,0
2423,27.0,2,1,3.0,1,5,2.0,1.0,1.0,0.0,5.0,0.0,6,1,1,1,0,1,1
2425,58.0,2,1,2.0,1,5,1.0,4.0,1.0,3.0,1.0,0.0,6,1,0,0,1,1,0
2426,31.0,1,1,3.0,3,5,1.0,1.0,5.0,2.0,1.0,0.0,6,1,1,1,0,1,0
2427,39.0,1,1,2.0,1,5,1.0,1.0,6.0,3.0,1.0,0.0,6,1,0,1,1,1,0
2429,79.0,2,1,,1,3,3.0,1.0,2.0,5.0,2.0,0.0,6,1,1,0,1,0,0
2430,53.0,1,1,3.0,0,3,3.0,1.0,1.0,2.0,4.0,0.0,6,1,1,0,0,0,0
2432,69.0,1,1,1.0,1,3,2.0,2.0,6.0,2.0,3.0,2.0,6,1,0,0,0,0,0
2434,87.0,2,1,3.0,0,3,2.0,1.0,0.0,6.0,2.0,0.0,6,1,1,0,0,0,0
2435,45.0,2,1,2.0,4,3,2.0,4.0,3.0,3.0,1.0,0.0,6,1,0,1,0,1,1
2436,81.0,1,1,2.0,1,3,2.0,1.0,5.0,5.0,1.0,1.0,6,1,0,0,1,0,0
2438,72.0,2,1,1.0,0,3,2.0,1.0,1.0,6.0,1.0,0.0,6,1,0,0,0,0,0
2439,29.0,2,1,3.0,2,3,2.0,1.0,0.0,1.0,1.0,0.0,6,1,1,1,0,0,0
2440,48.0,2,1,2.0,1,3,1.0,1.0,6.0,2.0,1.0,0.0,6,1,0,1,0,0,0
2441,35.0,1,1,3.0,0,3,3.0,4.0,3.0,1.0,5.0,0.0,6,1,0,1,0,1,0
2442,23.0,1,3,,0,6,2.0,1.0,3.0,0.0,5.0,0.0,6,2,1,1,0,1,0
2444,57.0,2,2,2.0,1,6,1.0,1.0,1.0,5.0,3.0,0.0,6,1,1,1,1,0,0
2445,70.0,2,2,3.0,0,6,2.0,1.0,0.0,4.0,3.0,0.0,6,1,0,0,0,0,0
2448,38.0,2,3,3.0,0,6,1.0,4.0,3.0,3.0,5.0,0.0,6,1,1,0,1,0,0
2449,56.0,2,2,1.0,1,6,2.0,1.0,0.0,5.0,5.0,0.0,6,1,1,1,0,1,1
2452,62.0,2,2,2.0,0,6,2.0,1.0,0.0,3.0,3.0,0.0,6,1,1,1,0,0,1
2455,62.0,2,2,1.0,1,6,1.0,1.0,0.0,3.0,1.0,0.0,6,1,1,1,0,1,0
2456,52.0,2,2,2.0,1,6,1.0,1.0,1.0,0.0,1.0,0.0,6,1,0,1,0,0,0
2458,84.0,1,1,3.0,1,6,3.0,1.0,1.0,2.0,2.0,3.0,6,1,0,0,0,0,0
2459,26.0,2,2,2.0,1,6,3.0,1.0,2.0,1.0,1.0,0.0,6,1,1,1,0,0,0
2460,71.0,1,1,2.0,2,6,1.0,1.0,5.0,2.0,1.0,3.0,6,1,0,0,1,0,0
2462,74.0,1,1,2.0,1,6,1.0,1.0,6.0,3.0,1.0,2.0,6,1,1,0,0,0,0
2463,50.0,2,1,2.0,1,6,2.0,1.0,3.0,2.0,3.0,0.0,6,1,0,0,0,0,0
2464,40.0,1,2,2.0,3,6,1.0,1.0,3.0,5.0,1.0,0.0,6,1,1,1,1,1,0
2465,66.0,2,1,2.0,1,6,3.0,1.0,4.0,2.0,2.0,0.0,6,1,0,0,1,0,0
2467,61.0,2,1,2.0,3,6,2.0,1.0,6.0,0.0,1.0,0.0,6,1,0,0,0,0,0
2469,20.0,1,2,3.0,1,6,2.0,4.0,3.0,1.0,5.0,1.0,6,1,0,1,0,1,1
2470,40.0,2,1,3.0,1,6,2.0,1.0,5.0,2.0,1.0,0.0,6,1,0,0,0,0,0
2471,56.0,1,1,3.0,1,6,1.0,1.0,6.0,2.0,3.0,0.0,5,1,1,0,0,0,0
2475,34.0,1,3,2.0,0,6,2.0,2.0,3.0,2.0,4.0,0.0,6,2,0,1,0,1,1
2476,35.0,2,3,2.0,0,6,2.0,2.0,3.0,4.0,5.0,0.0,6,2,0,0,1,1,1
2477,65.0,2,2,2.0,4,5,2.0,1.0,0.0,3.0,1.0,0.0,6,1,1,0,1,1,0
2479,38.0,2,1,3.0,3,5,1.0,1.0,5.0,2.0,3.0,0.0,6,1,0,0,1,1,1
2481,64.0,1,2,1.0,1,5,2.0,1.0,0.0,2.0,3.0,0.0,6,1,1,1,0,0,0
2483,37.0,2,2,3.0,4,5,1.0,1.0,0.0,0.0,1.0,0.0,6,1,1,1,0,1,0
2484,28.0,2,2,2.0,1,5,1.0,1.0,2.0,6.0,1.0,0.0,6,1,1,1,0,1,0
2486,48.0,2,1,2.0,1,5,2.0,1.0,1.0,3.0,3.0,0.0,6,1,1,1,0,1,1
2487,53.0,2,1,2.0,1,5,1.0,1.0,6.0,2.0,3.0,0.0,6,1,1,0,0,0,0
2492,29.0,1,2,2.0,1,5,3.0,1.0,0.0,1.0,5.0,0.0,6,1,1,1,1,0,0
2495,46.0,2,2,2.0,1,5,2.0,1.0,0.0,3.0,5.0,0.0,6,1,1,1,1,0,0
2496,83.0,2,1,3.0,1,5,2.0,1.0,0.0,0.0,2.0,0.0,6,1,0,0,0,0,0
2497,25.0,2,1,2.0,1,5,2.0,1.0,4.0,0.0,5.0,0.0,6,1,1,1,0,1,0
2500,43.0,2,1,2.0,1,5,1.0,1.0,1.0,4.0,1.0,0.0,6,1,1,0,0,1,0
2504,43.0,1,1,2.0,1,5,2.0,4.0,3.0,3.0,1.0,0.0,6,1,1,0,0,0,0
2506,79.0,2,1,3.0,1,5,3.0,1.0,,2.0,2.0,0.0,6,1,0,0,0,0,0
2507,35.0,2,1,2.0,1,5,2.0,1.0,3.0,3.0,1.0,0.0,6,1,0,1,0,1,1
2509,67.0,2,1,3.0,2,5,1.0,1.0,4.0,2.0,1.0,0.0,6,1,0,0,0,0,1
2510,88.0,2,1,3.0,1,5,,2.0,2.0,4.0,2.0,0.0,6,1,1,1,0,0,0
2511,54.0,2,1,1.0,1,5,2.0,1.0,5.0,3.0,3.0,0.0,6,1,1,0,0,0,0
2512,22.0,1,1,2.0,0,5,3.0,2.0,,0.0,5.0,0.0,6,1,1,1,1,1,0
2513,41.0,2,1,2.0,2,5,2.0,4.0,3.0,5.0,1.0,0.0,6,1,0,1,0,0,1
2515,46.0,1,1,2.0,1,5,3.0,4.0,0.0,1.0,2.0,0.0,6,1,1,1,0,0,1
2518,54.0,2,1,3.0,1,1,2.0,1.0,3.0,2.0,1.0,0.0,6,1,1,0,0,0,0
2519,34.0,2,1,2.0,1,1,2.0,6.0,2.0,4.0,1.0,0.0,6,1,1,1,0,1,1
2521,36.0,2,1,3.0,1,1,1.0,4.0,3.0,5.0,3.0,0.0,6,1,0,0,0,1,0
2522,65.0,1,1,3.0,4,1,2.0,4.0,1.0,1.0,1.0,0.0,6,1,1,1,0,1,1
2523,48.0,2,1,2.0,3,1,2.0,1.0,0.0,2.0,1.0,0.0,6,1,1,1,0,1,1
2525,30.0,1,1,3.0,1,1,2.0,4.0,2.0,0.0,5.0,0.0,6,1,0,1,0,1,0
2526,48.0,2,1,2.0,3,1,1.0,2.0,5.0,2.0,1.0,0.0,6,1,0,1,0,0,1
2527,49.0,2,1,2.0,1,1,1.0,5.0,4.0,3.0,3.0,0.0,6,1,0,0,0,1,0
2528,54.0,1,1,2.0,3,1,2.0,1.0,2.0,5.0,1.0,0.0,6,1,0,1,0,1,1
2529,49.0,1,1,2.0,3,1,1.0,2.0,5.0,2.0,1.0,0.0,6,1,0,1,0,1,1
2534,54.0,1,1,2.0,1,1,2.0,2.0,4.0,2.0,3.0,0.0,6,1,0,1,0,1,1
2535,62.0,1,1,2.0,1,1,2.0,1.0,4.0,2.0,1.0,0.0,6,1,0,1,0,1,1
2538,75.0,2,1,3.0,1,1,1.0,1.0,6.0,3.0,2.0,0.0,6,1,1,0,0,0,0
2539,89.0,2,1,3.0,2,1,2.0,1.0,5.0,4.0,2.0,0.0,6,1,0,0,1,1,1
2540,56.0,1,1,2.0,1,1,1.0,4.0,3.0,0.0,3.0,3.0,6,1,1,1,0,0,0
2541,24.0,1,1,2.0,1,1,2.0,4.0,2.0,0.0,5.0,0.0,6,1,0,1,1,1,1
2542,27.0,1,1,2.0,1,1,2.0,2.0,1.0,0.0,5.0,0.0,6,1,0,1,1,0,0
2543,71.0,2,1,2.0,1,1,2.0,1.0,4.0,2.0,2.0,0.0,6,1,1,1,1,1,1
